128,127,127,	0.71075,-0.26289,-0.65248,	3,	11,24,14
128,127,127,	-0.03393,0.99520,0.09183,	3,	12,21,8
128,127,127,	0.02105,0.99705,0.07384,	3,	12,26,21
128,127,127,	-0.01571,-0.85222,0.52294,	3,	13,18,10
128,127,127,	-0.00662,-0.84838,0.52935,	3,	13,25,18
128,127,127,	0.88138,-0.12092,-0.45667,	3,	14,16,5
128,127,127,	0.73129,-0.15416,-0.66442,	3,	14,23,16
128,127,127,	0.73919,-0.17237,-0.65106,	3,	14,24,23
128,127,127,	0.38808,0.55100,-0.73877,	3,	15,22,11
128,127,127,	0.05638,0.78000,-0.62324,	3,	15,28,22
128,127,127,	0.18447,-0.98144,0.05240,	3,	16,20,7
128,127,127,	-0.00306,-0.99999,-0.00454,	3,	16,27,20
128,127,127,	0.01840,0.97950,0.20062,	3,	17,26,12
128,127,127,	-0.22540,0.92476,0.30663,	3,	17,36,26
128,127,127,	-0.24561,-0.68542,0.68547,	3,	18,19,10
128,127,127,	0.22404,-0.68882,0.68944,	3,	18,29,19
128,127,127,	-0.31696,0.66416,0.67708,	3,	19,30,17
128,127,127,	-0.00209,-0.99040,0.13824,	3,	20,25,13
128,127,127,	-0.15738,-0.98253,0.09932,	3,	20,31,25
128,127,127,	0.03883,0.99285,-0.11290,	3,	21,28,15
128,127,127,	-0.01022,0.99681,-0.07918,	3,	21,32,28
128,127,127,	0.37809,0.51862,-0.76687,	3,	22,24,11
128,127,127,	-0.30206,0.55438,-0.77552,	3,	22,33,24
128,127,127,	-0.00292,-0.80382,-0.59486,	3,	23,27,16
128,127,127,	-0.55854,-0.48800,-0.67073,	3,	23,34,27
128,127,127,	-0.51185,-0.23876,-0.82523,	3,	24,34,23
128,127,127,	-0.00111,-0.85074,0.52558,	3,	25,29,18
128,127,127,	-0.31077,-0.84140,0.44212,	3,	25,35,29
128,127,127,	0.08507,0.99246,0.08827,	3,	26,32,21
128,127,127,	-0.30175,0.93003,0.20972,	3,	26,36,32
128,127,127,	-0.17897,-0.98136,0.06997,	3,	27,31,20
128,127,127,	-0.70111,-0.71289,-0.01548,	3,	27,37,31
128,127,127,	-0.31292,0.58808,-0.74582,	3,	28,33,22
128,127,127,	-0.74373,0.55473,-0.37302,	3,	28,38,33
128,127,127,	-0.58741,0.18222,0.78851,	3,	29,30,19
128,127,127,	-0.74671,0.14473,0.64921,	3,	29,39,30
128,127,127,	-0.32390,0.66850,0.66947,	3,	30,36,17
128,127,127,	-0.75006,0.17186,0.63865,	3,	30,39,36
128,127,127,	-0.44633,-0.87493,0.18785,	3,	31,35,25
128,127,127,	-0.73616,-0.67521,0.04641,	3,	31,37,35
128,127,127,	-0.68169,0.69430,-0.23077,	3,	32,38,28
128,127,127,	-0.63313,0.03740,-0.77314,	3,	33,34,24
128,127,127,	-0.86652,0.02640,-0.49844,	3,	33,40,34
128,127,127,	-0.86203,-0.44641,-0.24007,	3,	34,37,27
128,127,127,	-0.86197,-0.44651,-0.24008,	3,	34,40,37
128,127,127,	-0.82073,-0.13267,0.55570,	3,	35,39,29
128,127,127,	-0.94219,-0.28528,0.17578,	3,	35,41,39
128,127,127,	-0.78399,0.62023,0.02581,	3,	36,38,32
128,127,127,	-0.95286,0.30044,0.04239,	3,	36,41,38
128,127,127,	-0.91714,-0.39430,0.05822,	3,	37,41,35
128,127,127,	-0.87929,0.31886,-0.35380,	3,	38,40,33
128,127,127,	-0.98635,0.16191,-0.03004,	3,	38,41,40
128,127,127,	-0.95915,0.20657,0.19329,	3,	39,41,36
128,127,127,	-0.96567,-0.25802,-0.03010,	3,	40,41,37

TEXTURES
oolite_boulder_diffuse.png	1.0 1.0	0.45678 0.65724	0.53263 0.63092	0.47962 0.60515
oolite_boulder_diffuse.png	1.0 1.0	0.45678 0.65724	0.50419 0.77710	0.53263 0.63092
oolite_boulder_diffuse.png	1.0 1.0	0.45678 0.65724	0.35785 0.75511	0.41412 0.80415
oolite_boulder_diffuse.png	1.0 1.0	0.45678 0.65724	0.30011 0.72750	0.35785 0.75511
oolite_boulder_diffuse.png	1.0 1.0	0.47962 0.60515	0.37709 0.61313	0.45678 0.65724
oolite_boulder_diffuse.png	1.0 1.0	0.47962 0.60515	0.39885 0.55529	0.37709 0.61313
oolite_boulder_diffuse.png	1.0 1.0	0.47962 0.60515	0.48531 0.53273	0.39885 0.55529
oolite_boulder_diffuse.png	1.0 1.0	0.53263 0.63092	0.48531 0.53273	0.47962 0.60515
oolite_boulder_diffuse.png	1.0 1.0	0.53263 0.63092	0.63025 0.61489	0.48531 0.53273
oolite_boulder_diffuse.png	1.0 1.0	0.41412 0.80415	0.50419 0.77710	0.45678 0.65724
oolite_boulder_diffuse.png	1.0 1.0	0.41412 0.80415	0.38020 0.90517	0.50419 0.77710
oolite_boulder_diffuse.png	1.0 1.0	0.37709 0.61313	0.30011 0.72750	0.45678 0.65724
oolite_boulder_diffuse.png	1.0 1.0	0.37709 0.61313	0.29250 0.64320	0.30011 0.72750
oolite_boulder_diffuse.png	1.0 1.0	0.37709 0.61313	0.29279 0.56053	0.29250 0.64320
oolite_boulder_diffuse.png	1.0 1.0	0.50419 0.77710	0.57649 0.73746	0.53263 0.63092
oolite_boulder_diffuse.png	1.0 1.0	0.50419 0.77710	0.53120 0.92045	0.57649 0.73746
oolite_boulder_diffuse.png	1.0 1.0	0.35785 0.75511	0.32759 0.86465	0.41412 0.80415
oolite_boulder_diffuse.png	1.0 1.0	0.35785 0.75511	0.26583 0.80818	0.32759 0.86465
oolite_boulder_diffuse.png	1.0 1.0	0.57649 0.73746	0.63025 0.61489	0.53263 0.63092
oolite_boulder_diffuse.png	1.0 1.0	0.57649 0.73746	0.62801 0.80355	0.63025 0.61489
oolite_boulder_diffuse.png	1.0 1.0	0.30011 0.72750	0.26583 0.80818	0.35785 0.75511
oolite_boulder_diffuse.png	1.0 1.0	0.30011 0.72750	0.22064 0.75855	0.26583 0.80818
oolite_boulder_diffuse.png	1.0 1.0	0.39885 0.55529	0.29279 0.56053	0.37709 0.61313
oolite_boulder_diffuse.png	1.0 1.0	0.39885 0.55529	0.37774 0.48847	0.29279 0.56053
oolite_boulder_diffuse.png	1.0 1.0	0.48531 0.53273	0.37774 0.48847	0.39885 0.55529
oolite_boulder_diffuse.png	1.0 1.0	0.32759 0.86465	0.38020 0.90517	0.41412 0.80415
oolite_boulder_diffuse.png	1.0 1.0	0.32759 0.86465	0.26649 0.93521	0.38020 0.90517
oolite_boulder_diffuse.png	1.0 1.0	0.29250 0.64320	0.22064 0.75855	0.30011 0.72750
oolite_boulder_diffuse.png	1.0 1.0	0.29250 0.64320	0.21027 0.62370	0.22064 0.75855
oolite_boulder_diffuse.png	1.0 1.0	0.63025 0.61489	0.62682 0.53632	0.48531 0.53273
oolite_boulder_diffuse.png	1.0 1.0	0.63025 0.61489	0.71572 0.65881	0.70821 0.60063
oolite_boulder_diffuse.png	1.0 1.0	0.38020 0.90517	0.53120 0.92045	0.50419 0.77710
oolite_boulder_diffuse.png	1.0 1.0	0.38020 0.90517	0.33165 0.99415	0.53120 0.92045
oolite_boulder_diffuse.png	1.0 1.0	0.38020 0.90517	0.26649 0.93521	0.33165 0.99415
oolite_boulder_diffuse.png	1.0 1.0	0.26583 0.80818	0.23350 0.86480	0.32759 0.86465
oolite_boulder_diffuse.png	1.0 1.0	0.26583 0.80818	0.18223 0.81105	0.23350 0.86480
oolite_boulder_diffuse.png	1.0 1.0	0.53120 0.92045	0.62801 0.80355	0.57649 0.73746
oolite_boulder_diffuse.png	1.0 1.0	0.53120 0.92045	0.64266 0.91939	0.62801 0.80355
oolite_boulder_diffuse.png	1.0 1.0	0.29279 0.56053	0.21027 0.62370	0.29250 0.64320
oolite_boulder_diffuse.png	1.0 1.0	0.29279 0.56053	0.15336 0.54979	0.21027 0.62370
oolite_boulder_diffuse.png	1.0 1.0	0.55168 0.48117	0.37774 0.48847	0.48531 0.53273
oolite_boulder_diffuse.png	1.0 1.0	0.55168 0.48117	0.35832 0.41306	0.37774 0.48847
oolite_boulder_diffuse.png	1.0 1.0	0.37774 0.48847	0.26796 0.49136	0.29279 0.56053
oolite_boulder_diffuse.png	1.0 1.0	0.62801 0.80355	0.71572 0.65881	0.63025 0.61489
oolite_boulder_diffuse.png	1.0 1.0	0.62801 0.80355	0.71928 0.76662	0.71572 0.65881
oolite_boulder_diffuse.png	1.0 1.0	0.22064 0.75855	0.18223 0.81105	0.26583 0.80818
oolite_boulder_diffuse.png	1.0 1.0	0.22064 0.75855	0.15400 0.72273	0.18223 0.81105
oolite_boulder_diffuse.png	1.0 1.0	0.23350 0.86480	0.26649 0.93521	0.32759 0.86465
oolite_boulder_diffuse.png	1.0 1.0	0.23350 0.86480	0.14322 0.88198	0.26649 0.93521
oolite_boulder_diffuse.png	1.0 1.0	0.62238 0.99752	0.64266 0.91939	0.53120 0.92045
oolite_boulder_diffuse.png	1.0 1.0	0.62238 0.99752	0.72900 0.97165	0.64266 0.91939
oolite_boulder_diffuse.png	1.0 1.0	0.26649 0.93521	0.13547 0.96930	0.33165 0.99415
oolite_boulder_diffuse.png	1.0 1.0	0.71572 0.65881	0.81514 0.58373	0.70821 0.60063
oolite_boulder_diffuse.png	1.0 1.0	0.71572 0.65881	0.80935 0.65841	0.81514 0.58373
oolite_boulder_diffuse.png	1.0 1.0	0.21027 0.62370	0.15400 0.72273	0.22064 0.75855
oolite_boulder_diffuse.png	1.0 1.0	0.21027 0.62370	0.15336 0.54979	0.15400 0.72273
oolite_boulder_diffuse.png	1.0 1.0	0.64266 0.91939	0.71928 0.76662	0.62801 0.80355
oolite_boulder_diffuse.png	1.0 1.0	0.64266 0.91939	0.77469 0.82779	0.71928 0.76662
oolite_boulder_diffuse.png	1.0 1.0	0.18223 0.81105	0.14322 0.88198	0.23350 0.86480
oolite_boulder_diffuse.png	1.0 1.0	0.18223 0.81105	0.08128 0.75426	0.14322 0.88198
oolite_boulder_diffuse.png	1.0 1.0	0.35832 0.41306	0.26796 0.49136	0.37774 0.48847
oolite_boulder_diffuse.png	1.0 1.0	0.35832 0.41306	0.11756 0.48563	0.26796 0.49136
oolite_boulder_diffuse.png	1.0 1.0	0.26796 0.49136	0.15336 0.54979	0.29279 0.56053
oolite_boulder_diffuse.png	1.0 1.0	0.26796 0.49136	0.11756 0.48563	0.15336 0.54979
oolite_boulder_diffuse.png	1.0 1.0	0.71928 0.76662	0.80935 0.65841	0.71572 0.65881
oolite_boulder_diffuse.png	1.0 1.0	0.71928 0.76662	0.77469 0.82779	0.80935 0.65841
oolite_boulder_diffuse.png	1.0 1.0	0.15400 0.72273	0.08128 0.75426	0.18223 0.81105
oolite_boulder_diffuse.png	1.0 1.0	0.14322 0.88198	0.13547 0.96930	0.26649 0.93521
oolite_boulder_diffuse.png	1.0 1.0	0.14322 0.88198	0.00652 0.81417	0.13547 0.96930
oolite_boulder_diffuse.png	1.0 1.0	0.72900 0.97165	0.77469 0.82779	0.64266 0.91939
oolite_boulder_diffuse.png	1.0 1.0	0.72900 0.97165	0.82857 0.90626	0.77469 0.82779
oolite_boulder_diffuse.png	1.0 1.0	0.80935 0.65841	0.88575 0.68321	0.81514 0.58373
oolite_boulder_diffuse.png	1.0 1.0	0.80935 0.65841	0.88074 0.73353	0.88575 0.68321
oolite_boulder_diffuse.png	1.0 1.0	0.15336 0.54979	0.08128 0.75426	0.15400 0.72273
oolite_boulder_diffuse.png	1.0 1.0	0.15336 0.54979	0.04609 0.56537	0.08128 0.75426
oolite_boulder_diffuse.png	1.0 1.0	0.77469 0.82779	0.88074 0.73353	0.80935 0.65841
oolite_boulder_diffuse.png	1.0 1.0	0.08128 0.75426	0.00652 0.81417	0.14322 0.88198
oolite_boulder_diffuse.png	1.0 1.0	0.08128 0.75426	0.04609 0.56537	0.00652 0.81417
oolite_boulder_diffuse.png	1.0 1.0	0.11756 0.48563	0.04609 0.56537	0.15336 0.54979
oolite_boulder_diffuse.png	1.0 1.0	0.82857 0.90626	0.88074 0.73353	0.77469 0.82779

END
